1175	212
1176	214
1177	218
1178	216
1179	216
1180	218
1181	214
1182	212
1183	212
1184	216
1185	214
1186	216
1187	210
1188	218
1189	218
1190	218
1191	216
1192	222
1193	214
1194	212
1195	212
1196	214
1197	216
1198	218
1199	212
1200	210
1201	208
1202	212
1203	218
1204	212
1205	214
1206	222
1207	222
1208	224
1209	222
1210	220
1211	222
1212	216
1213	216
1214	216
1215	216
1216	216
1217	220
1218	218
1219	222
1220	210
1221	216
1222	216
1223	208
1224	214
1225	218
1226	210
1227	214
1228	216
1229	220
1230	214
1231	216
1232	216
1233	212
1234	212
1235	206
1236	210
1237	210
1238	212
1239	212
1240	216
1241	218
1242	216
1243	216
1244	212
1245	214
1246	222
1247	216
1248	210
1249	208
1250	210
1251	210
1252	212
1253	214
1254	218
1255	220
1256	214
1257	220
1258	216
1259	208
1260	214
1261	216
1262	218
1263	218
1264	218
1265	214
1266	210
1267	212
1268	216
1269	212
1270	220
1271	212
1272	210
1273	214
1274	214
1275	218
1276	214
1277	214
1278	218
1279	214
1280	218
1281	218
1282	220
1283	214
1284	214
1285	214
1286	218
1287	218
1288	212
1289	212
1290	206
1291	212
1292	210
1293	214
1294	212
1295	212
1296	212
1297	214
1298	214
1299	214
1300	216
1301	212
1302	210
1303	208
1304	212
1305	208
1306	210
1307	212
1308	214
1309	210
1310	206
1311	208
1312	216
1313	212
1314	210
1315	216
1316	216
1317	210
1318	210
1319	208
1320	206
1321	212
1322	206
1323	212
1324	214
1325	210
1326	214
1327	212
1328	210
1329	212
1330	214
1331	214
1332	214
1333	208
1334	214
1335	206
1336	206
1337	214
1338	216
1339	220
1340	212
1341	222
1342	216
1343	212
1344	218
1345	222
1346	216
1347	218
1348	212
1349	214
1350	216
1351	216
1352	210
1353	216
1354	214
1355	216
1356	212
1357	218
1358	210
1359	212
1360	212
1361	208
1362	210
1363	218
1364	210
1365	218
1366	216
1367	214
1368	208
1369	214
1370	216
1371	220
1372	224
1373	222
1374	208
1375	216
1376	216
1377	220
1378	216
1379	216
1380	220
1381	222
1382	216
1383	224
1384	222
1385	216
1386	214
1387	210
1388	220
1389	220
1390	214
1391	220
1392	208
1393	216
1394	218
1395	216
1396	210
1397	212
1398	210
1399	212
1400	210
1401	210
1402	214
1403	212
1404	208
1405	216
1406	220
1407	214
1408	212
1409	216
1410	212
1411	212
1412	206
1413	216
1414	218
1415	210
1416	216
1417	214
1418	208
1419	216
1420	214
1421	216
1422	210
1423	214
1424	208
1425	212
1426	210
1427	214
1428	216
1429	214
1430	220
1431	218
1432	216
1433	216
1434	214
1435	210
1436	212
1437	212
1438	216
1439	214
1440	214
1441	210
1442	220
1443	216
1444	218
1445	216
1446	218
1447	214
1448	216
1449	218
1450	222
1451	218
1452	214
1453	220
1454	218
1455	218
1456	218
1457	222
1458	218
1459	214
1460	212
1461	212
1462	212
1463	218
1464	220
1465	220
1466	224
1467	212
1468	220
1469	222
1470	220
1471	220
1472	214
1473	214
1474	214
1475	216
1476	216
1477	218
1478	220
1479	214
1480	212
1481	214
1482	208
1483	210
1484	212
1485	224
1486	216
1487	222
1488	210
1489	210
1490	214
1491	216
1492	220
1493	214
1494	224
1495	222
1496	220
1497	216
1498	218
1499	218
1500	218
1501	220
1502	216
1503	214
1504	220
1505	210
1506	220
1507	218
1508	218
1509	222
1510	226
1511	222
1512	224
1513	216
1514	226
1515	222
1516	224
1517	220
1518	220
1519	222
1520	222
1521	222
1522	212
1523	228
1524	218
1525	216
1526	216
1527	216
1528	222
1529	222
1530	230
1531	224
1532	226
1533	222
1534	228
1535	224
1536	224
1537	228
1538	228
1539	222
1540	226
1541	220
1542	218
1543	220
1544	218
1545	220
1546	216
1547	220
1548	220
1549	222
1550	224
1551	220
1552	220
1553	220
1554	214
1555	218
1556	216
1557	218
1558	218
1559	218
1560	218
1561	214
1562	220
1563	220
1564	222
1565	220
1566	216
1567	214
1568	214
1569	214
1570	220
1571	214
1572	222
1573	222
1574	218
1575	214
1576	224
1577	220
1578	222
1579	226
1580	220
1581	226
1582	222
1583	216
1584	214
1585	220
1586	218
1587	220
1588	222
1589	220
1590	222
1591	224
1592	220
1593	218
1594	220
1595	218
1596	218
1597	220
1598	220
1599	224
1600	218
1601	224
1602	218
1603	222
1604	222
1605	220
1606	218
1607	220
1608	220
1609	216
1610	218
1611	222
1612	222
1613	224
1614	222
1615	218
1616	222
1617	220
1618	226
1619	224
1620	226
1621	218
1622	222
1623	218
1624	224
1625	220
1626	218
1627	218
1628	216
1629	216
1630	222
1631	220
1632	222
1633	216
1634	216
1635	224
1636	222
1637	218
1638	218
1639	216
1640	218
1641	220
1642	218
1643	218
1644	218
1645	222
1646	224
1647	226
1648	226
1649	216
1650	228
1651	224
1652	230
1653	226
1654	224
1655	226
1656	218
1657	228
1658	226
1659	226
1660	226
1661	222
1662	226
1663	222
1664	226
1665	230
1666	228
1667	222
1668	216
1669	224
1670	228
1671	224
1672	226
1673	226
1674	228
1675	230
1676	226
1677	228
1678	222
1679	224
1680	226
1681	228
1682	226
1683	220
1684	216
1685	226
1686	224
1687	224
1688	222
1689	222
1690	228
1691	226
1692	230
1693	226
1694	224
1695	224
1696	224
1697	226
1698	228
1699	226
1700	230
1701	222
1702	220
1703	222
1704	224
1705	226
1706	228
1707	222
1708	224
1709	226
1710	224
1711	226
1712	224
1713	222
1714	222
1715	228
1716	228
1717	220
1718	232
1719	212
1720	218
1721	222
1722	218
1723	222
1724	226
1725	228
1726	230
1727	228
1728	232
1729	228
1730	230
1731	232
1732	232
1733	234
1734	230
1735	234
1736	230
1737	232
1738	238
1739	230
1740	232
1741	224
1742	232
1743	232
1744	230
1745	232
1746	234
1747	236
1748	226
1749	230
1750	224
1751	222
1752	228
1753	234
1754	240
1755	242
1756	238
1757	234
1758	226
1759	236
1760	232
1761	222
1762	228
1763	224
1764	220
1765	226
1766	220
1767	226
1768	224
1769	224
1770	228
1771	222
1772	228
1773	220
1774	224
1775	220
1776	226
1777	228
1778	228
1779	228
1780	224
1781	216
1782	218
1783	216
1784	228
1785	220
1786	222
1787	222
1788	220
1789	228
1790	226
1791	228
1792	228
1793	226
1794	228
1795	230
1796	228
1797	224
1798	224
1799	224
1800	218
1801	228
1802	226
1803	224
1804	228
1805	218
1806	230
1807	228
1808	224
1809	222
1810	224
1811	228
1812	232
1813	234
1814	236
1815	226
1816	222
1817	232
1818	236
1819	222
1820	230
1821	226
1822	236
1823	234
1824	226
1825	228
1826	220
1827	218
1828	224
1829	228
1830	232
1831	232
1832	228
1833	242
1834	244
1835	242
1836	244
1837	234
1838	240
1839	240
1840	240
1841	230
1842	234
1843	242
1844	240
1845	238
1846	234
1847	224
1848	226
1849	234
1850	232
1851	230
1852	234
1853	232
1854	230
1855	234
1856	234
1857	224
1858	230
1859	226
1860	226
1861	230
1862	230
1863	230
1864	224
1865	224
1866	234
1867	236
1868	230
1869	230
1870	228
1871	232
1872	230
1873	230
1874	234
1875	234
1876	230
1877	232
1878	228
1879	228
1880	234
1881	232
1882	232
1883	236
1884	224
1885	228
1886	228
1887	232
1888	234
1889	234
1890	234
1891	230
1892	232
1893	236
1894	236
1895	232
1896	228
1897	216
1898	226
1899	238
1900	236
1901	230
1902	240
1903	236
1904	238
1905	242
1906	238
1907	236
1908	240
1909	236
1910	234
1911	236
1912	238
1913	234
1914	236
1915	242
1916	238
1917	240
1918	240
1919	230
1920	230
1921	238
1922	234
1923	240
1924	238
1925	236
1926	234
1927	234
1928	228
1929	230
1930	236
1931	242
1932	242
1933	238
1934	234
1935	232
1936	228
1937	234
1938	232
1939	228
1940	230
1941	222
1942	230
1943	224
1944	222
1945	228
1946	230
1947	230
1948	226
1949	224
1950	216
1951	220
1952	216
1953	228
1954	220
1955	220
1956	228
1957	224
1958	222
1959	226
1960	222
1961	224
1962	220
1963	222
1964	220
1965	218
1966	228
1967	226
1968	224
1969	222
1970	220
1971	224
1972	226
1973	224
1974	222
1975	224
1976	220
1977	224
1978	230
1979	228
1980	224
1981	224
1982	220
1983	224
1984	226
1985	218
1986	220
1987	220
1988	222
1989	224
1990	220
1991	222
1992	222
1993	226
1994	216
1995	212
1996	216
1997	224
1998	220
1999	226
2000	226
2001	224
2002	226
2003	228
2004	220
2005	220
2006	218
2007	222
2008	218
2009	222
2010	218
2011	222
2012	220
2013	216
2014	218
2015	218
2016	226
2017	220
2018	212
2019	218
2020	226
2021	222
2022	220
2023	218
2024	214
2025	222
2026	220
2027	216
2028	220
2029	214
2030	218
2031	226
2032	226
2033	228
2034	226
2035	220
2036	222
2037	222
2038	224
2039	222
2040	218
2041	220
2042	216
2043	218
2044	226
2045	224
2046	224
2047	230
2048	228
2049	228
2050	226
2051	222
2052	214
2053	216
2054	222
2055	224
2056	218
2057	222
2058	224
2059	228
2060	232
2061	228
2062	234
2063	234
2064	220
2065	232
2066	226
2067	220
2068	224
2069	222
2070	228
2071	224
2072	230
2073	226
2074	232
2075	226
2076	228
2077	224
2078	224
2079	220
2080	220
2081	214
2082	220
2083	218
2084	210
2085	220
2086	218
2087	218
2088	212
2089	214
2090	216
2091	210
2092	214
2093	218
2094	216
2095	214
2096	212
2097	216
2098	208
2099	210
2100	210
2101	216
2102	210
2103	214
2104	214
2105	210
2106	208
2107	206
2108	212
2109	204
2110	216
2111	216
2112	218
2113	206
2114	214
2115	210
2116	212
2117	212
2118	208
2119	222
2120	214
2121	222
2122	214
2123	214
2124	216
2125	212
2126	216
2127	218
2128	212
2129	218
2130	218
2131	214
2132	214
2133	216
2134	216
2135	222
2136	218
2137	216
2138	212
2139	210
2140	214
2141	216
2142	216
2143	214
2144	214
2145	222
2146	216
2147	222
2148	216
2149	224
2150	216
2151	226
2152	228
2153	218
2154	224
2155	222
2156	226
2157	230
2158	230
2159	224
2160	224
2161	220
2162	224
2163	214
2164	222
2165	224
2166	216
2167	220
2168	222
2169	220
2170	222
2171	222
2172	222
2173	222
2174	216
2175	220
2176	222
2177	226
2178	224
2179	218
2180	214
2181	218
2182	222
2183	214
2184	216
2185	222
2186	218
2187	214
2188	226
2189	216
2190	216
2191	228
2192	222
2193	218
2194	218
2195	220
2196	226
2197	226
2198	226
2199	230
2200	232
2201	224
2202	220
2203	216
2204	212
2205	222
2206	224
2207	218
2208	220
2209	232
2210	230
2211	224
2212	222
2213	218
2214	218
2215	224
2216	228
2217	218
2218	224
2219	228
2220	228
2221	230
2222	224
2223	222
2224	224
2225	222
2226	224
2227	220
2228	224
2229	216
2230	214
2231	208
2232	208
2233	216
2234	220
2235	216
2236	218
2237	222
2238	220
2239	222
2240	216
2241	214
2242	216
2243	214
2244	214
2245	214
2246	210
2247	214
2248	216
2249	214
2250	210
2251	214
2252	216
2253	216
2254	214
2255	214
2256	212
2257	210
2258	212
2259	216
2260	208
2261	204
2262	214
2263	214
2264	212
2265	214
2266	214
2267	210
2268	214
2269	212
2270	210
2271	212
2272	210
2273	210
2274	212
2275	210
2276	210
2277	214
2278	214
2279	218
2280	214
2281	208
2282	216
2283	212
2284	216
2285	216
2286	210
2287	212
2288	214
2289	212
2290	214
2291	208
2292	214
2293	216
2294	214
2295	214
2296	212
2297	216
2298	212
2299	214
2300	216
2301	216
2302	218
2303	214
2304	214
2305	212
2306	212
2307	210
2308	208
2309	208
2310	208
2311	206
2312	218
2313	216
2314	216
2315	216
2316	212
2317	218
2318	212
2319	222
2320	220
2321	222
2322	228
2323	224
2324	222
2325	216
2326	216
2327	220
2328	226
2329	226
2330	216
2331	230
2332	220
2333	222
2334	218
2335	226
2336	232
2337	220
2338	222
2339	228
2340	218
2341	220
2342	224
2343	214
2344	210
2345	216
2346	220
2347	222
2348	224
2349	218
2350	224
2351	228
2352	222
2353	210
2354	214
2355	218
2356	218
2357	218
2358	224
2359	222
2360	218
2361	222
2362	220
2363	224
2364	220
2365	216
2366	216
2367	214
2368	212
2369	220
2370	218
2371	214
2372	212
2373	214
2374	214
2375	214
2376	214
2377	212
2378	218
2379	218
2380	214
2381	212
2382	214
2383	214
2384	212
2385	218
2386	218
2387	218
2388	218
2389	216
2390	220
2391	212
2392	220
2393	218
2394	220
2395	214
2396	222
2397	220
2398	216
2399	218
2400	214
2401	212
2402	210
2403	218
2404	216
2405	214
2406	208
2407	208
2408	216
2409	214
2410	220
2411	220
2412	222
2413	216
2414	216
2415	216
2416	220
2417	216
2418	224
2419	230
2420	226
2421	212
2422	216
2423	226
2424	220
2425	218
2426	218
2427	218
2428	220
2429	212
2430	218
2431	220
2432	216
2433	220
2434	220
2435	218
2436	214
2437	214
2438	224
2439	222
2440	222
2441	224
2442	214
2443	222
2444	220
2445	222
2446	222
2447	224
2448	222
2449	222
2450	228
2451	222
2452	214
2453	224
2454	222
2455	214
2456	212
2457	216
2458	216
2459	216
2460	218
2461	216
2462	214
2463	210
2464	212
2465	210
2466	212
2467	212
2468	212
2469	216
2470	216
2471	214
2472	212
2473	206
2474	210
2475	212
2476	208
2477	208
2478	212
2479	214
2480	218
2481	210
2482	218
2483	220
2484	220
2485	216
2486	214
2487	218
2488	216
2489	222
2490	212
2491	222
2492	218
2493	218
2494	220
2495	220
2496	218
2497	218
2498	206
2499	214
